Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2024-07-09,103.22,108.85,97.62
2024-07-10,103.22,108.87,97.61
2024-07-11,103.2,108.86,97.59
2024-07-12,103.19,108.84,97.57
2024-07-13,103.19,108.84,97.57
2024-07-14,103.16,108.8,97.54
2024-07-15,103.12,108.74,97.51
2024-07-16,103.11,108.69,97.5
2024-07-17,103.09,108.65,97.48
2024-07-18,103.08,108.62,97.48
2024-07-19,103.06,108.59,97.45
2024-07-20,103.05,108.56,97.44
2024-07-21,103.02,108.51,97.42
2024-07-22,103.01,108.47,97.41
2024-07-23,102.99,108.43,97.4
2024-07-24,102.98,108.4,97.4
2024-07-25,102.97,108.38,97.39
2024-07-26,102.96,108.36,97.38
2024-07-27,102.95,108.33,97.38
2024-07-28,102.93,108.29,97.36
2024-07-29,102.91,108.25,97.34
2024-07-30,102.92,108.24,97.33
2024-07-31,102.92,108.2,97.35
2024-08-01,102.63,108.01,97.23
2024-08-02,102.48,107.75,97.16
2024-08-03,102.41,107.57,97.11
2024-08-04,102.34,107.42,97.07
2024-08-05,102.3,107.32,97.04
2024-08-06,102.26,107.23,97.03
2024-08-07,102.22,107.14,97.02
2024-08-08,102.17,107.05,97.0
2024-08-09,102.12,106.96,96.98
2024-08-10,102.09,106.9,96.97
2024-08-11,102.07,106.84,96.96
2024-08-12,102.05,106.8,96.95
2024-08-13,102.03,106.75,96.93
2024-08-14,101.99,106.71,96.95
2024-08-15,101.97,106.67,96.95
2024-08-16,101.94,106.63,96.94
2024-08-17,101.86,106.54,96.92
2024-08-18,101.78,106.45,96.9
2024-08-19,101.66,106.36,96.9
2024-08-20,101.43,106.08,96.75
2024-08-21,101.24,105.82,96.66
2024-08-22,101.1,105.62,96.59
2024-08-23,100.98,105.45,96.53
2024-08-24,100.87,105.29,96.48
2024-08-25,100.77,105.15,96.43
2024-08-26,100.68,105.0,96.38
2024-08-27,100.6,104.9,96.36
2024-08-28,100.44,104.71,96.25
2024-08-29,100.32,104.55,96.17
2024-08-30,100.19,104.38,96.09
2024-08-31,100.08,104.21,96.03
2024-09-01,99.97,104.06,95.97
2024-09-02,99.88,103.92,95.92
2024-09-03,99.79,103.77,95.97
2024-09-04,99.66,103.58,96.04
2024-09-05,99.79,103.45,96.05
2024-09-06,99.85,103.5,122.77
2024-09-07,99.85,103.52,122.71
